#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,string,string,double,double,string,double,string,string,string,double,double,double,double,double,double,double,double,string,string,string,string,double,double,dateTime:RFC3339,string,string,string,string,double,double
#default,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,applicationID,applicationName,data_boardVoltage,data_distance,devEUI,fCnt,fPort,host,nodeName,rxInfo_altitude_0,rxInfo_altitude_1,rxInfo_latitude_0,rxInfo_latitude_1,rxInfo_loRaSNR_0,rxInfo_loRaSNR_1,rxInfo_longitude_0,rxInfo_longitude_1,rxInfo_mac_0,rxInfo_mac_1,rxInfo_name_0,rxInfo_name_1,rxInfo_rssi_0,rxInfo_rssi_1,time,txInfo_adr,txInfo_codeRate,txInfo_dataRate_bandwidth,txInfo_dataRate_modulation,txInfo_dataRate_spreadFactor,txInfo_frequency
,17,SmartCampusMaua,3.865,2184,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:42.604521226Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.633,523,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:50.605288886Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.256,3042,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:27:58.604868363Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.805,995,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:06.604339829Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.499,1227,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:14.605222641Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.186,3177,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:22.60549774Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.86,1086,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:30.604714796Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.609,751,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:38.604493513Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.393,3944,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:46.604969389Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.034,2464,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:28:54.604426622Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.229,613,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:02.605303523Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.463,758,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:10.604450417Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.861,1940,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:18.60485346Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.048,1321,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:26.604667553Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.835,3002,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:34.604469739Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.996,1405,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:42.603913039Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.179,3059,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:50.605495838Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.366,790,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:29:58.605483906Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.248,366,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:06.605089679Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.196,2600,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:14.604425368Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.055,3993,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:22.633501862Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.508,3779,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:30.604758499Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.058,3263,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:38.604867474Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.319,2918,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:46.605393286Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.114,418,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:30:54.604877661Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.596,1232,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:02.604116549Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.62,194,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:10.605602075Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.09,1289,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:18.60458656Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.845,122,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:26.60436046Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.806,448,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:34.604677837Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.784,2357,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:42.604170371Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.097,258,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:50.605027814Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.467,2613,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:31:58.604594025Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,4.072,224,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:06.604467202Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.521,1633,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:14.604597011Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.292,560,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:22.604982099Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.516,2934,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:30.604156745Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.611,611,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:38.604162414Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.91,396,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:46.604967454Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.995,754,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:32:54.604136293Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.524,1628,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:02.604148274Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.084,3416,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:10.60446711Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.604,543,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:18.604665989Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.125,3591,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:26.604888476Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.361,321,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:34.604354102Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.864,4009,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:42.605081407Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.215,1171,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:50.604043213Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.888,2349,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:33:58.604374533Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.691,1257,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:06.60423995Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.872,1565,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:14.604281862Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.813,240,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:22.604390512Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.767,1860,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:30.605112427Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.122,1193,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:38.604569134Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.431,1553,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:46.604421794Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,2.422,3804,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:34:54.60457999Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,1.222,2321,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:35:02.605529669Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,3.953,1074,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:35:10.605142684Z,true,4/5,125,LORA,9,916200000
,17,SmartCampusMaua,0.515,2814,0004a30b00001001,135,100,d29a0b90e22b,WaterTankLavel_1,777,758,-23.64946,-23.64891,11,11,-46.57367,-46.57413,7276ff000b031df7,7276ff00080801db,IMT-kerlink-blocoW2,IMT-kerlink-blocoH,-97,-100,2024-05-20T15:35:18.605339923Z,true,4/5,125,LORA,9,916200000
